datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2023-04-21,4639433,4592729,42751,22135935,34557932,191,616,2,697,1626,4238427,401006,120,71
2023-04-22,4639461,4593086,42755,22136114,34558132,28,357,4,179,200,4238449,401012,22,6
2023-04-23,4639494,4593379,42759,22136236,34558345,33,293,4,122,213,4238476,401018,27,6
2023-04-24,4639799,4593690,42759,22136911,34561158,305,311,0,675,2813,4238679,401120,203,102
2023-04-25,4639986,4593781,42761,22137984,34562968,187,91,2,1073,1810,4238800,401186,121,66
2023-04-26,4640127,4593844,42764,22138444,34564504,141,63,3,460,1536,4238887,401240,87,54
2023-04-27,4640276,4594268,42767,22138854,34566026,149,424,3,410,1522,4238995,401281,108,41
2023-04-28,4640415,4594561,42770,22139495,34567407,139,293,3,641,1381,4239085,401330,90,49
2023-04-29,4640430,4594822,42771,22139620,34567574,15,261,1,125,167,4239094,401336,9,6
2023-04-30,4640447,4595046,42774,22139724,34567763,17,224,3,104,189,4239108,401339,14,3
2023-05-01,4640460,4595244,42776,22139813,34567933,13,198,2,89,170,4239118,401342,10,3
2023-05-02,4640650,4595320,42778,22141004,34570244,190,76,2,1191,2311,4239240,401410,122,68
2023-05-03,4640789,4595371,42780,22141344,34571839,139,51,2,340,1595,4239339,401450,99,40
2023-05-04,4640882,4595670,42780,22141693,34573259,93,299,0,349,1420,4239398,401484,59,34
2023-05-05,4640975,4595880,42782,22142211,34574441,93,210,2,518,1182,4239462,401513,64,29
2023-05-06,4640988,4596054,42783,22142304,34574585,13,174,1,93,144,4239472,401516,10,3
2023-05-07,4640999,4596227,42785,22142407,34574686,11,173,2,103,101,4239482,401517,10,1
2023-05-08,4641015,4596374,42788,22142485,34574828,16,147,3,78,142,4239495,401520,13,3
2023-05-09,4641171,4596442,42788,22143644,34576780,156,68,0,1159,1952,4239600,401571,105,51
2023-05-10,4641284,4596488,42789,22143918,34578134,113,46,1,274,1354,4239674,401610,74,39
2023-05-11,4641359,4596525,42791,22144413,34579272,75,37,2,495,1138,4239728,401631,54,21
2023-05-12,4641426,4596751,42792,22144676,34580247,67,226,1,263,975,4239771,401655,43,24
2023-05-13,4641442,4596903,42794,22144760,34580350,16,152,2,84,103,4239784,401658,13,3
2023-05-14,4641449,4597034,42795,22144830,34580489,7,131,1,70,139,4239790,401659,6,1
2023-05-15,4641541,4597142,42796,22145111,34582213,92,108,1,281,1724,4239851,401690,61,31
2023-05-16,4641615,4597209,42798,22145365,34583369,74,67,2,254,1156,4239896,401719,45,29
2023-05-17,4641686,4597240,42798,22145612,34584422,71,31,0,247,1053,4239940,401746,44,27
2023-05-18,4641738,4597278,42799,22145977,34585329,52,38,1,365,907,4239979,401759,39,13
2023-05-19,4641786,4597463,42800,22146202,34586183,48,185,1,225,854,4240014,401772,35,13
2023-05-20,4641792,4597602,42800,22146278,34586274,6,139,0,76,91,4240019,401773,5,1
2023-05-21,4641798,4597699,42801,22146328,34586386,6,97,1,50,112,4240023,401775,4,2
2023-05-22,4641861,4597785,42803,22146603,34587874,63,86,2,275,1488,4240061,401800,38,25
2023-05-23,4641898,4597835,42803,22146842,34588945,37,50,0,239,1071,4240085,401813,24,13
2023-05-24,4641958,4597851,42803,22147073,34589859,60,16,0,231,914,4240123,401835,38,22
2023-05-25,4641996,4597957,42803,22147226,34590695,38,106,0,153,836,4240146,401850,23,15
2023-05-26,4642060,4598066,42805,22147409,34591452,64,109,2,183,757,4240184,401876,38,26
2023-05-27,4642068,4598147,42806,22147464,34591530,8,81,1,55,78,4240189,401879,5,3
2023-05-28,4642077,4598211,42808,22147490,34591621,9,64,2,26,91,4240197,401880,8,1
2023-05-29,4642132,4598270,42808,22147740,34592957,55,59,0,250,1336,4240225,401907,28,27
2023-05-30,4642182,4598296,42808,22148024,34593930,50,26,0,284,973,4240259,401923,34,16
2023-05-31,4642220,4598316,42808,22148217,34594710,38,20,0,193,780,4240279,401941,20,18
2023-06-01,4642254,4598387,42808,22148378,34595465,34,71,0,161,755,4240301,401953,22,12
2023-06-02,4642289,4598450,42808,22148544,34596156,35,63,0,166,691,4240326,401963,25,10
2023-06-03,4642300,4598525,42809,22148592,34596215,11,75,1,48,59,4240335,401965,9,2
2023-06-04,4642301,4598578,42809,22148633,34596288,1,53,0,41,73,4240336,401965,1,0
2023-06-05,4642346,4598640,42809,22148880,34597445,45,62,0,247,1157,4240366,401980,30,15
2023-06-06,4642384,4598652,42809,22149064,34598260,38,12,0,184,815,4240392,401992,26,12
2023-06-07,4642416,4598674,42809,22149232,34599036,32,22,0,168,776,4240410,402006,18,14
2023-06-08,4642442,4598738,42809,22149354,34599735,26,64,0,122,699,4240423,402019,13,13
2023-06-09,4642470,4598791,42810,22149484,34600370,28,53,1,130,635,4240445,402025,22,6
2023-06-10,4642474,4598851,42810,22149530,34600434,4,60,0,46,64,4240447,402027,2,2
2023-06-11,4642478,4598894,42810,22149563,34600489,4,43,0,33,55,4240449,402029,2,2
2023-06-12,4642509,4598939,42810,22149756,34601580,31,45,0,193,1091,4240466,402043,17,14
2023-06-13,4642540,4598962,42810,22149931,34602339,31,23,0,175,759,4240486,402054,20,11
2023-06-14,4642564,4598970,42811,22150068,34602983,24,8,1,137,644,4240503,402061,17,7
2023-06-15,4642582,4599021,42812,22150195,34603617,18,51,1,127,634,4240513,402069,10,8
2023-06-16,4642603,4599064,42812,22150328,34604139,21,43,0,133,522,4240530,402073,17,4
2023-06-17,4642605,4599094,42812,22150361,34604185,2,30,0,33,46,4240532,402073,2,0
2023-06-18,4642605,4599130,42812,22150384,34604234,0,36,0,23,49,4240532,402073,0,0
2023-06-19,4642647,4599168,42812,22150571,34605193,42,38,0,187,959,4240556,402091,24,18
2023-06-20,4642675,4599178,42812,22150729,34605814,28,10,0,158,621,4240573,402102,17,11
2023-06-21,4642707,4599185,42812,22150880,34606385,32,7,0,151,571,4240593,402114,20,12
2023-06-22,4642724,4599220,42812,22151022,34606916,17,35,0,142,531,4240606,402118,13,4
2023-06-23,4642742,4599255,42812,22151145,34607361,18,35,0,123,445,4240617,402125,11,7
2023-06-24,4642744,4599282,42812,22151181,34607394,2,27,0,36,33,4240618,402126,1,1
2023-06-25,4642745,4599306,42813,22151204,34607430,1,24,1,23,36,4240619,402126,1,0
2023-06-26,4642766,4599332,42813,22151390,34608265,21,26,0,186,835,4240632,402134,13,8
2023-06-27,4642782,4599339,42813,22151529,34608814,16,7,0,139,549,4240644,402138,12,4
2023-06-28,4642793,4599343,42813,22151651,34609309,11,4,0,122,495,4240647,402146,3,8
2023-06-29,4642802,4599386,42813,22151763,34609805,9,43,0,112,496,4240652,402150,5,4
2023-06-30,4642815,4599416,42813,22151893,34610255,13,30,0,130,450,4240660,402155,8,5
2023-07-01,4642816,4599450,42813,22151916,34610283,1,34,0,23,28,4240661,402155,1,0
2023-07-02,4642818,4599475,42813,22151941,34610321,2,25,0,25,38,4240662,402156,1,1
2023-07-03,4642841,4599500,42813,22152082,34610864,23,25,0,141,543,4240674,402167,12,11
2023-07-04,4642850,4599507,42813,22152199,34611274,9,7,0,117,410,4240679,402171,5,4
2023-07-05,4642850,4599508,42813,22152222,34611294,0,1,0,23,20,4240679,402171,0,0
2023-07-06,4642855,4599525,42813,22152254,34611333,5,17,0,32,39,4240683,402172,4,1
2023-07-07,4642865,4599544,42813,22152395,34611684,10,19,0,141,351,4240690,402175,7,3
2023-07-08,4642867,4599557,42813,22152417,34611730,2,13,0,22,46,4240692,402175,2,0
2023-07-09,4642868,4599574,42813,22152449,34611765,1,17,0,32,35,4240693,402175,1,0
2023-07-10,4642888,4599590,42813,22152569,34612365,20,16,0,120,600,4240705,402183,12,8
2023-07-11,4642899,4599595,42813,22152677,34612826,11,5,0,108,461,4240710,402189,5,6
2023-07-12,4642910,4599599,42813,22152777,34613194,11,4,0,100,368,4240716,402194,6,5
2023-07-13,4642926,4599620,42813,22152873,34613528,16,21,0,96,334,4240727,402199,11,5
2023-07-14,4642934,4599632,42814,22152959,34613825,8,12,1,86,297,4240730,402204,3,5
2023-07-15,4642934,4599640,42815,22152977,34613849,0,8,1,18,24,4240730,402204,0,0
2023-07-16,4642934,4599648,42815,22152995,34613874,0,8,0,18,25,4240730,402204,0,0
2023-07-17,4642950,4599657,42816,22153115,34614339,16,9,1,120,465,4240742,402208,12,4
2023-07-18,4642965,4599660,42816,22153222,34614666,15,3,0,107,327,4240750,402215,8,7
2023-07-19,4642982,4599663,42816,22153321,34615016,17,3,0,99,350,4240762,402220,12,5
2023-07-20,4643004,4599682,42816,22153400,34615316,22,19,0,79,300,4240775,402229,13,9
2023-07-21,4643013,4599696,42816,22153486,34615624,9,14,0,86,308,4240779,402234,4,5
2023-07-22,4643013,4599706,42816,22153507,34615655,0,10,0,21,31,4240779,402234,0,0
2023-07-23,4643016,4599721,42816,22153523,34615687,3,15,0,16,32,4240782,402234,3,0
2023-07-24,4643039,4599730,42816,22153639,34616153,23,9,0,116,466,4240797,402242,15,8
2023-07-25,4643052,4599731,42816,22153709,34616516,13,1,0,70,363,4240802,402250,5,8
2023-07-26,4643067,4599732,42816,22153791,34616853,15,1,0,82,337,4240809,402258,7,8
2023-07-27,4643082,4599752,42816,22153896,34617132,15,20,0,105,279,4240817,402265,8,7
2023-07-28,4643088,4599770,42816,22153959,34617416,6,18,0,63,284,4240819,402269,2,4
2023-07-29,4643089,4599793,42816,22153968,34617433,1,23,0,9,17,4240820,402269,1,0
2023-07-30,4643090,4599811,42816,22153986,34617460,1,18,0,18,27,4240821,402269,1,0
2023-07-31,4643118,4599822,42816,22154093,34617900,28,11,0,107,440,4240840,402278,19,9
2023-08-01,4643137,4599825,42816,22154165,34618271,19,3,0,72,371,4240851,402286,11,8
2023-08-02,4643162,4599828,42816,22154245,34618566,25,3,0,80,295,4240861,402301,10,15
2023-08-03,4643178,4599853,42816,22154310,34618847,16,25,0,65,281,4240872,402306,11,5
2023-08-04,4643208,4599862,42816,22154392,34619132,30,9,0,82,285,4240888,402320,16,14
2023-08-05,4643212,4599883,42816,22154412,34619153,4,21,0,20,21,4240890,402322,2,2
2023-08-06,4643216,4599897,42816,22154423,34619174,4,14,0,11,21,4240892,402324,2,2
2023-08-07,4643256,4599904,42816,22154538,34619628,40,7,0,115,454,4240910,402346,18,22
2023-08-08,4643292,4599907,42816,22154620,34619970,36,3,0,82,342,4240932,402360,22,14
